Sample Index,Warnings,Timeline,Prediction
1582,Hardness: 190.8974211 < 300; Conductivity: 443.0374169 < 800; Trihalomethanes: 62.82668747 < 80; Turbidity: 4.072063353 < 5,2024-Aug,Recyclable
5043,Hardness: 200.3004719 < 300; Conductivity: 293.9982678 < 800; Trihalomethanes: 54.05869162 < 80; Turbidity: 4.025085635 < 5,2024-Aug,Recyclable
1946,Hardness: 215.2455321 < 300; Conductivity: 374.4550618 < 800; Trihalomethanes: 77.94082203 < 80; Turbidity: 3.405278618 < 5,2024-Aug,Recyclable
6858,ph: 5.589904698 < 6.5; Hardness: 181.6683789 < 300; Conductivity: 405.5503069 < 800; Trihalomethanes: 35.02001689 < 80; Turbidity: 4.446572612 < 5,2024-Aug,Recyclable
3744,ph: 5.128418451 < 6.5; Hardness: 230.7961127 < 300; Conductivity: 346.4881127 < 800; Trihalomethanes: 42.89022553 < 80; Turbidity: 1.725170772 < 5,2024-Aug,Recyclable
6678,Hardness: 160.6506735 < 300; Conductivity: 467.768318 < 800; Trihalomethanes: 51.99511177 < 80; Turbidity: 4.792555162 < 5,2024-Aug,Recyclable
2818,Hardness: 278.6194482 < 300; Conductivity: 385.8747995 < 800; Trihalomethanes: 66.17982305 < 80,2024-Aug,Recyclable
7461,Hardness: 204.2707983 < 300; Conductivity: 346.5182629 < 800,2024-Aug,Recyclable
6399,ph: 6.08480778 < 6.5; Hardness: 180.1217484 < 300; Conductivity: 415.0474178 < 800; Turbidity: 2.932428774 < 5,2024-Aug,Recyclable
9471,Hardness: 269.8305088 < 300; Conductivity: 491.0471932 < 800; Trihalomethanes: 78.78780523 < 80; Turbidity: 3.045187899 < 5,2024-Aug,Recyclable
1639,Hardness: 218.153477 < 300; Conductivity: 382.5026998 < 800; Trihalomethanes: 53.81543482 < 80; Turbidity: 3.639971876 < 5,2024-Aug,Recyclable
4103,Hardness: 230.7103582 < 300; Conductivity: 492.7680553 < 800; Trihalomethanes: 74.0713159 < 80; Turbidity: 3.823692477 < 5,2024-Aug,Recyclable
3203,Hardness: 120.0217261 < 300; Conductivity: 372.2752322 < 800; Trihalomethanes: 64.13242604 < 80; Turbidity: 4.259719452 < 5,2024-Aug,Recyclable
3893,Hardness: 158.1023526 < 300; Conductivity: 463.5436932 < 800; Turbidity: 3.577420205 < 5,2024-Aug,Recyclable
667,ph: 6.334162776 < 6.5; Hardness: 197.4823264 < 300; Conductivity: 399.5637857 < 800; Trihalomethanes: 62.22287461 < 80; Turbidity: 4.038829793 < 5,2024-Aug,Recyclable
3274,ph: 5.126762923 < 6.5; Hardness: 230.6037575 < 300; Conductivity: 402.8831131 < 800; Trihalomethanes: 77.4882131 < 80; Turbidity: 4.708658468 < 5,2024-Aug,Recyclable
8194,ph: 6.244928142 < 6.5; Hardness: 191.268152 < 300; Conductivity: 424.4262953 < 800; Turbidity: 4.103824218 < 5,2024-Aug,Recyclable
7681,Hardness: 233.0572171 < 300; Conductivity: 489.2960581 < 800; Trihalomethanes: 46.86443248 < 80; Turbidity: 2.66486486 < 5,2024-Aug,Recyclable
807,Hardness: 223.7726613 < 300; Conductivity: 356.1819159 < 800; Turbidity: 4.736849577 < 5,2024-Aug,Recyclable
5689,Hardness: 229.6837072 < 300; Conductivity: 371.1098064 < 800; Trihalomethanes: 79.81558671 < 80; Turbidity: 3.565420258 < 5,2024-Aug,Recyclable
8033,ph: 5.929902859 < 6.5; Hardness: 171.9887598 < 300; Conductivity: 418.6686789 < 800; Turbidity: 3.025498659 < 5,2024-Aug,Recyclable
3142,Hardness: 125.9751853 < 300; Conductivity: 674.4434759 < 800; Trihalomethanes: 51.6978938 < 80,2024-Aug,Recyclable
7597,ph: 5.485840007 < 6.5; Hardness: 167.7635558 < 300; Chloramines: 3.954008208 < 4; Conductivity: 315.0465323 < 800; Trihalomethanes: 70.92512319 < 80; Turbidity: 3.881582074 < 5,2024-Aug,Recyclable
2709,Hardness: 189.8234177 < 300; Conductivity: 314.834175 < 800; Trihalomethanes: 46.62929867 < 80; Turbidity: 4.940014517 < 5,2024-Aug,Recyclable
4694,ph: 6.11157321 < 6.5; Hardness: 176.3306419 < 300; Conductivity: 310.1076096 < 800; Trihalomethanes: 52.86670037 < 80; Turbidity: 3.796845396 < 5,2024-Aug,Recyclable
9534,ph: 6.250984593 < 6.5; Hardness: 186.0347453 < 300; Conductivity: 429.2642927 < 800; Trihalomethanes: 70.48711812 < 80; Turbidity: 3.567763208 < 5,2024-Aug,Recyclable
8773,Hardness: 210.41659 < 300; Conductivity: 304.5490759 < 800; Trihalomethanes: 64.15489159 < 80; Turbidity: 3.372603451 < 5,2024-Aug,Recyclable
9289,Hardness: 269.906102 < 300; Conductivity: 580.4827471 < 800; Trihalomethanes: 51.0749962 < 80; Turbidity: 3.897528616 < 5,2024-Aug,Recyclable
9224,ph: 5.297644267 < 6.5; Hardness: 150.9512821 < 300; Conductivity: 421.9516934 < 800; Trihalomethanes: 78.17357601 < 80; Turbidity: 4.862131023 < 5,2024-Aug,Recyclable
2741,Hardness: 244.7967052 < 300; Conductivity: 500.5866078 < 800; Trihalomethanes: 57.3655411 < 80; Turbidity: 2.939212581 < 5,2024-Aug,Recyclable
8554,Hardness: 218.5535488 < 300; Conductivity: 518.8322281 < 800; Trihalomethanes: 57.03027601 < 80; Turbidity: 4.225237372 < 5,2024-Aug,Recyclable
2264,ph: 6.396341051 < 6.5; Hardness: 126.4907445 < 300; Conductivity: 435.2784339 < 800; Trihalomethanes: 53.65915197 < 80; Turbidity: 4.44590718 < 5,2024-Aug,Recyclable
8984,Hardness: 196.1064931 < 300; Conductivity: 520.5635266 < 800; Trihalomethanes: 66.88281467 < 80; Turbidity: 4.222316501 < 5,2024-Aug,Recyclable
5588,Hardness: 226.9748825 < 300; Conductivity: 394.8409121 < 800; Trihalomethanes: 75.29997968 < 80; Turbidity: 4.520741862 < 5,2024-Aug,Recyclable
9467,ph: 5.858528379 < 6.5; Hardness: 184.9896621 < 300; Chloramines: 3.918213622 < 4; Conductivity: 331.8557566 < 800; Trihalomethanes: 59.67234086 < 80,2024-Aug,Recyclable
5465,Hardness: 195.0767513 < 300; Conductivity: 350.1463644 < 800; Turbidity: 2.878521225 < 5,2024-Aug,Recyclable
1637,Hardness: 156.3881195 < 300; Conductivity: 554.2213897 < 800; Trihalomethanes: 53.48194274 < 80; Turbidity: 4.709676028 < 5,2024-Aug,Recyclable
1957,ph: 6.084360116 < 6.5; Hardness: 155.2714251 < 300; Conductivity: 436.9889344 < 800; Trihalomethanes: 66.17982305 < 80; Turbidity: 4.29811092 < 5,2024-Aug,Recyclable
2351,ph: 6.252810211 < 6.5; Hardness: 187.5694791 < 300; Conductivity: 303.4963734 < 800; Trihalomethanes: 57.95282564 < 80; Turbidity: 2.921797389 < 5,2024-Aug,Recyclable
4807,ph: 5.325617863 < 6.5; Hardness: 200.4623744 < 300; Conductivity: 525.4883384 < 800; Trihalomethanes: 54.36761914 < 80,2024-Aug,Recyclable
6244,Hardness: 186.1089917 < 300; Conductivity: 288.6732024 < 800; Trihalomethanes: 72.38772505 < 80; Turbidity: 4.472366567 < 5,2024-Aug,Recyclable
691,Hardness: 208.91472 < 300; Conductivity: 449.2599756 < 800; Turbidity: 4.430116016 < 5,2024-Aug,Recyclable
7402,Hardness: 221.1376589 < 300; Conductivity: 460.4366469 < 800; Trihalomethanes: 59.210532 < 80; Turbidity: 4.212752981 < 5,2024-Aug,Recyclable
6338,Hardness: 247.0201266 < 300; Conductivity: 434.1639109 < 800; Trihalomethanes: 44.15040819 < 80; Turbidity: 3.957497755 < 5,2024-Aug,Recyclable
3801,Hardness: 226.2863022 < 300; Conductivity: 392.7957263 < 800; Trihalomethanes: 50.05446115 < 80; Turbidity: 4.846837312 < 5,2024-Sep,Recyclable
8896,Hardness: 185.1019008 < 300; Conductivity: 314.1494107 < 800; Trihalomethanes: 59.62411482 < 80; Turbidity: 4.83611541 < 5,2024-Sep,Recyclable
5479,Hardness: 178.5605438 < 300; Conductivity: 299.7267791 < 800; Trihalomethanes: 63.19534743 < 80; Turbidity: 4.275685386 < 5,2024-Sep,Recyclable
9680,Hardness: 147.3012542 < 300; Conductivity: 395.6957268 < 800; Trihalomethanes: 63.827043 < 80; Turbidity: 3.428072954 < 5,2024-Sep,Recyclable
8508,Hardness: 208.85891 < 300; Conductivity: 269.3085967 < 800; Trihalomethanes: 56.9586457 < 80; Turbidity: 3.342135392 < 5,2024-Sep,Recyclable
9737,Hardness: 213.0699816 < 300; Conductivity: 495.8791776 < 800; Turbidity: 3.70963328 < 5,2024-Sep,Recyclable
9254,ph: 4.892205249 < 6.5; Hardness: 136.9787345 < 300; Conductivity: 455.155403 < 800; Trihalomethanes: 71.52878078 < 80; Turbidity: 4.971215617 < 5,2024-Sep,Recyclable
2843,Hardness: 269.5729132 < 300; Conductivity: 490.895109 < 800; Trihalomethanes: 78.50227064 < 80; Turbidity: 2.998065931 < 5,2024-Sep,Recyclable
3166,Hardness: 149.7687439 < 300; Conductivity: 531.1809979 < 800; Trihalomethanes: 57.949476 < 80; Turbidity: 1.801326999 < 5,2024-Sep,Recyclable
7893,Hardness: 182.017677 < 300; Conductivity: 480.0335338 < 800; Trihalomethanes: 59.15828431 < 80; Turbidity: 4.08367518 < 5,2024-Sep,Recyclable
9380,ph: 5.759929578 < 6.5; Hardness: 203.4329953 < 300; Conductivity: 453.4192225 < 800; Trihalomethanes: 71.17768982 < 80; Turbidity: 4.058099067 < 5,2024-Sep,Recyclable
8668,ph: 6.448678011 < 6.5; Hardness: 218.4818398 < 300; Conductivity: 349.0265384 < 800; Trihalomethanes: 57.580337 < 80; Turbidity: 2.44642262 < 5,2024-Sep,Recyclable
7328,Hardness: 178.6856077 < 300; Chloramines: 3.808835541 < 4; Conductivity: 535.3776915 < 800; Trihalomethanes: 64.03416657 < 80,2024-Sep,Recyclable
1623,Hardness: 271.6012124 < 300; Conductivity: 610.6295503 < 800; Turbidity: 3.438279839 < 5,2024-Sep,Recyclable
9009,Hardness: 210.6559977 < 300; Conductivity: 447.3494391 < 800; Trihalomethanes: 60.6265463 < 80; Turbidity: 3.256802474 < 5,2024-Sep,Recyclable
2388,ph: 5.711212506 < 6.5; Hardness: 145.8258687 < 300; Conductivity: 441.0865633 < 800; Trihalomethanes: 70.47088907 < 80; Turbidity: 3.953334967 < 5,2024-Sep,Recyclable
9624,ph: 6.212942549 < 6.5; Hardness: 185.4792214 < 300; Conductivity: 411.0379423 < 800; Turbidity: 3.281121775 < 5,2024-Sep,Recyclable
9826,Hardness: 241.8480243 < 300; Conductivity: 328.8325313 < 800; Turbidity: 3.382293598 < 5,2024-Sep,Recyclable
4902,Hardness: 158.8710349 < 300; Chloramines: 3.967438043 < 4; Conductivity: 436.3184027 < 800; Turbidity: 2.705302987 < 5,2024-Sep,Recyclable
8808,Hardness: 209.4658503 < 300; Conductivity: 404.2394749 < 800; Turbidity: 4.030476494 < 5,2024-Sep,Recyclable
3161,ph: 6.185924892 < 6.5; Hardness: 236.0347826 < 300; Conductivity: 436.2361983 < 800; Turbidity: 4.090264382 < 5,2024-Sep,Recyclable
9092,Hardness: 172.2900025 < 300; Chloramines: 3.990593417 < 4; Conductivity: 485.9908913 < 800; Trihalomethanes: 65.06123364 < 80; Turbidity: 3.24194423 < 5,2024-Sep,Recyclable
396,Hardness: 242.9094363 < 300; Conductivity: 588.5667127 < 800; Trihalomethanes: 62.82285018 < 80,2024-Sep,Recyclable
2312,ph: 6.26637841 < 6.5; Hardness: 163.3854045 < 300; Conductivity: 295.6751366 < 800; Trihalomethanes: 50.15973381 < 80; Turbidity: 2.936610535 < 5,2024-Sep,Recyclable
4407,ph: 5.860729968 < 6.5; Hardness: 223.9779401 < 300; Conductivity: 650.2766359 < 800; Trihalomethanes: 71.40173931 < 80; Turbidity: 2.720569343 < 5,2024-Sep,Recyclable
3140,Hardness: 242.8275882 < 300; Conductivity: 463.1151743 < 800; Trihalomethanes: 66.17982305 < 80; Turbidity: 3.522586173 < 5,2024-Sep,Recyclable
9790,Hardness: 184.5383243 < 300; Conductivity: 412.6734281 < 800; Trihalomethanes: 71.38701799 < 80; Turbidity: 3.009041298 < 5,2024-Sep,Recyclable
1130,Hardness: 164.9589475 < 300; Conductivity: 398.4603116 < 800; Trihalomethanes: 66.17982305 < 80; Turbidity: 4.220027671 < 5,2024-Sep,Recyclable
5048,ph: 3.283101762 < 6.5; Hardness: 276.213427 < 300; Conductivity: 426.6764187 < 800; Trihalomethanes: 55.22083124 < 80; Turbidity: 3.410891694 < 5,2024-Sep,Recyclable
1166,ph: 5.716251354 < 6.5; Hardness: 184.229295 < 300; Conductivity: 502.9936866 < 800; Trihalomethanes: 68.23637028 < 80; Turbidity: 3.433135385 < 5,2024-Sep,Recyclable
9763,Hardness: 174.7862486 < 300; Conductivity: 302.6547009 < 800; Turbidity: 2.388390495 < 5,2024-Sep,Recyclable
7029,Hardness: 200.98282 < 300; Conductivity: 463.6577871 < 800; Trihalomethanes: 63.65177305 < 80; Turbidity: 3.803843317 < 5,2024-Sep,Recyclable
5159,Hardness: 168.9895303 < 300; Conductivity: 352.9535311 < 800; Trihalomethanes: 30.27837211 < 80; Turbidity: 3.942450161 < 5,2024-Sep,Recyclable
791,ph: 6.376408434 < 6.5; Hardness: 182.1210382 < 300; Conductivity: 350.2363264 < 800; Trihalomethanes: 66.22567378 < 80,2024-Sep,Recyclable
7966,Hardness: 260.292183 < 300; Conductivity: 607.5191431 < 800; Trihalomethanes: 51.66654399 < 80; Turbidity: 3.762692617 < 5,2024-Sep,Recyclable
5961,Hardness: 168.8552405 < 300; Conductivity: 465.0173941 < 800; Trihalomethanes: 38.49986922 < 80,2024-Sep,Recyclable
6941,ph: 5.888299788 < 6.5; Hardness: 147.4206414 < 300; Chloramines: 3.526779975 < 4; Conductivity: 475.5807035 < 800; Trihalomethanes: 53.80962066 < 80,2024-Sep,Recyclable
3126,Hardness: 155.7096794 < 300; Conductivity: 425.6919559 < 800; Trihalomethanes: 79.78046694 < 80; Turbidity: 4.903553219 < 5,2024-Sep,Recyclable
3556,Hardness: 155.9357676 < 300; Chloramines: 3.697843544 < 4; Conductivity: 344.5070255 < 800; Trihalomethanes: 77.60211528 < 80; Turbidity: 4.645870232 < 5,2024-Sep,Recyclable
8187,Hardness: 144.9256578 < 300; Conductivity: 374.3841212 < 800; Trihalomethanes: 72.60915368 < 80,2024-Sep,Recyclable
1969,Hardness: 234.2006412 < 300; Conductivity: 393.2539151 < 800; Trihalomethanes: 64.73231058 < 80; Turbidity: 3.394450273 < 5,2024-Sep,Recyclable
6692,ph: 5.732034616 < 6.5; Hardness: 248.7495355 < 300; Conductivity: 517.5667628 < 800; Trihalomethanes: 66.80479929 < 80; Turbidity: 3.848144946 < 5,2024-Sep,Recyclable
5079,Hardness: 184.4155282 < 300; Conductivity: 433.7227876 < 800; Trihalomethanes: 66.45614006 < 80; Turbidity: 4.835476996 < 5,2024-Sep,Recyclable
9258,Hardness: 138.2962345 < 300; Conductivity: 485.1918465 < 800; Trihalomethanes: 36.24156928 < 80,2024-Sep,Recyclable
5121,Hardness: 225.5691253 < 300; Conductivity: 472.1321811 < 800; Trihalomethanes: 55.41961468 < 80; Turbidity: 3.558879469 < 5,2024-Sep,Recyclable
6344,Hardness: 207.3305903 < 300; Conductivity: 602.1481318 < 800; Trihalomethanes: 57.88485694 < 80; Turbidity: 4.900429551 < 5,2024-Sep,Recyclable
2456,ph: 4.921093903 < 6.5; Hardness: 162.3005936 < 300; Conductivity: 337.7730515 < 800; Trihalomethanes: 65.70448052 < 80; Turbidity: 3.285186851 < 5,2024-Sep,Recyclable
3250,Hardness: 148.1936976 < 300; Conductivity: 544.8484318 < 800; Trihalomethanes: 62.67775632 < 80; Turbidity: 4.338957326 < 5,2024-Sep,Recyclable
1514,ph: 6.019939995 < 6.5; Hardness: 140.8678983 < 300; Conductivity: 428.6953308 < 800; Trihalomethanes: 67.29095585 < 80; Turbidity: 2.747027112 < 5,2024-Sep,Recyclable
2803,Hardness: 170.1324465 < 300; Conductivity: 512.7684389 < 800; Trihalomethanes: 64.62494421 < 80; Turbidity: 4.899611272 < 5,2024-Sep,Recyclable
8232,ph: 4.746128718 < 6.5; Hardness: 211.2618944 < 300; Conductivity: 388.9759286 < 800; Turbidity: 3.509783542 < 5,2024-Oct,Recyclable
2331,ph: 6.328553081 < 6.5; Hardness: 192.0765151 < 300; Conductivity: 489.7453464 < 800; Trihalomethanes: 57.77328498 < 80; Turbidity: 3.265854137 < 5,2024-Oct,Recyclable
4789,Hardness: 259.9770669 < 300; Conductivity: 376.1353222 < 800; Turbidity: 3.373233367 < 5,2024-Oct,Recyclable
9837,Hardness: 194.6014221 < 300; Conductivity: 436.7352524 < 800; Trihalomethanes: 60.33743298 < 80; Turbidity: 3.192552988 < 5,2024-Oct,Recyclable
3134,Hardness: 161.195283 < 300; Conductivity: 479.9959053 < 800; Trihalomethanes: 71.47850077 < 80; Turbidity: 3.631542932 < 5,2024-Oct,Recyclable
6304,ph: 5.070717619 < 6.5; Hardness: 160.0758378 < 300; Conductivity: 344.9910621 < 800; Trihalomethanes: 34.51586418 < 80; Turbidity: 4.477357986 < 5,2024-Oct,Recyclable
4010,ph: 6.441789989 < 6.5; Hardness: 180.2305596 < 300; Conductivity: 472.9021829 < 800; Trihalomethanes: 57.60362558 < 80; Turbidity: 3.210447842 < 5,2024-Oct,Recyclable
2812,Hardness: 250.2252965 < 300; Conductivity: 462.7669762 < 800; Trihalomethanes: 79.697764 < 80; Turbidity: 4.62273611 < 5,2024-Oct,Recyclable
9700,Hardness: 199.5355681 < 300; Conductivity: 416.0683135 < 800; Trihalomethanes: 48.04524257 < 80; Turbidity: 4.584139129 < 5,2024-Oct,Recyclable
2315,Hardness: 181.7073433 < 300; Conductivity: 201.6197368 < 800; Trihalomethanes: 68.1926582 < 80; Turbidity: 3.406210458 < 5,2024-Oct,Recyclable
239,ph: 4.723312573 < 6.5; Hardness: 252.274895 < 300; Conductivity: 411.2950246 < 800; Trihalomethanes: 66.72840154 < 80; Turbidity: 3.917586695 < 5,2024-Oct,Recyclable
6202,Hardness: 188.1636056 < 300; Conductivity: 462.3843344 < 800; Trihalomethanes: 40.93804172 < 80; Turbidity: 4.027812798 < 5,2024-Oct,Recyclable
1192,Hardness: 251.8362482 < 300; Conductivity: 339.2087033 < 800; Trihalomethanes: 76.52427003 < 80; Turbidity: 4.387601742 < 5,2024-Oct,Recyclable
1554,Hardness: 215.6737861 < 300; Chloramines: 3.231438401 < 4; Sulfate: 129.0 < 250; Conductivity: 541.9154677 < 800; Trihalomethanes: 70.82837383 < 80; Turbidity: 4.354287641 < 5,2024-Oct,Recyclable
8340,ph: 5.737313439 < 6.5; Hardness: 185.59033 < 300; Conductivity: 312.5494437 < 800; Trihalomethanes: 33.05891047 < 80; Turbidity: 4.120442719 < 5,2024-Oct,Recyclable
1095,ph: 4.187490815 < 6.5; Hardness: 208.3741881 < 300; Conductivity: 264.5080825 < 800; Trihalomethanes: 46.68259729 < 80; Turbidity: 4.592959344 < 5,2024-Oct,Recyclable
8928,Hardness: 230.7607941 < 300; Sulfate: 223.4958391 < 250; Conductivity: 405.788615 < 800; Trihalomethanes: 74.7131312 < 80; Turbidity: 2.939407576 < 5,2024-Oct,Recyclable
4949,Hardness: 198.226152 < 300; Conductivity: 448.4312849 < 800; Trihalomethanes: 48.9354683 < 80; Turbidity: 2.652594883 < 5,2024-Oct,Recyclable
5236,Hardness: 185.7917295 < 300; Conductivity: 283.507686 < 800; Turbidity: 4.148227117 < 5,2024-Oct,Recyclable
3157,ph: 5.860574155 < 6.5; Hardness: 240.8871444 < 300; Conductivity: 491.875418 < 800; Trihalomethanes: 44.6156603 < 80; Turbidity: 4.277241102 < 5,2024-Oct,Recyclable
2811,Hardness: 114.733545 < 300; Conductivity: 524.0003552 < 800; Trihalomethanes: 71.15328466 < 80; Turbidity: 3.293848374 < 5,2024-Oct,Recyclable
7845,Hardness: 204.1680248 < 300; Conductivity: 346.877748 < 800,2024-Oct,Recyclable
9408,ph: 4.133254522 < 6.5; Hardness: 164.7296065 < 300; Conductivity: 547.0293436 < 800; Trihalomethanes: 71.03952617 < 80; Turbidity: 3.212795227 < 5,2024-Oct,Recyclable
3994,Hardness: 181.6415056 < 300; Conductivity: 201.2483518 < 800; Trihalomethanes: 67.9494236 < 80; Turbidity: 3.44518022 < 5,2024-Oct,Recyclable
4541,Hardness: 170.0421074 < 300; Conductivity: 478.7721753 < 800; Trihalomethanes: 64.35187938 < 80; Turbidity: 3.15965679 < 5,2024-Oct,Recyclable
1578,Hardness: 231.4450543 < 300; Conductivity: 496.6034248 < 800; Turbidity: 4.916218246 < 5,2024-Oct,Recyclable
7943,ph: 6.494057284 < 6.5; Hardness: 185.1442859 < 300; Conductivity: 462.7808879 < 800; Trihalomethanes: 74.47776689 < 80; Turbidity: 4.092622761 < 5,2024-Oct,Recyclable
5422,ph: 6.154305526 < 6.5; Hardness: 197.0805453 < 300; Conductivity: 399.3385332 < 800; Trihalomethanes: 62.05151166 < 80; Turbidity: 3.790054438 < 5,2024-Oct,Recyclable
4037,ph: 4.456988213 < 6.5; Hardness: 208.6904808 < 300; Conductivity: 264.9637085 < 800; Trihalomethanes: 46.64593798 < 80; Turbidity: 4.888167122 < 5,2024-Oct,Recyclable
1955,Hardness: 225.3675192 < 300; Conductivity: 445.7688122 < 800; Turbidity: 4.549419413 < 5,2024-Oct,Recyclable
3904,Hardness: 182.4262294 < 300; Conductivity: 573.6951577 < 800; Trihalomethanes: 45.50533715 < 80; Turbidity: 4.122421919 < 5,2024-Oct,Recyclable
9278,Hardness: 196.1721297 < 300; Conductivity: 515.1353776 < 800; Turbidity: 1.786802677 < 5,2024-Oct,Recyclable
2742,Hardness: 113.1759646 < 300; Conductivity: 415.3383369 < 800; Trihalomethanes: 23.075806 < 80; Turbidity: 3.787475537 < 5,2024-Oct,Recyclable
3200,Hardness: 153.7090925 < 300; Conductivity: 520.8083591 < 800; Trihalomethanes: 74.12779299 < 80; Turbidity: 2.883145377 < 5,2024-Oct,Recyclable
3944,Hardness: 162.1332589 < 300; Conductivity: 506.8668913 < 800; Trihalomethanes: 66.17982305 < 80; Turbidity: 4.520726138 < 5,2024-Oct,Recyclable
8223,Hardness: 134.7470572 < 300; Sulfate: 233.9457262 < 250; Conductivity: 391.7442254 < 800; Trihalomethanes: 66.17982305 < 80; Turbidity: 3.482358996 < 5,2024-Oct,Recyclable
767,Hardness: 207.8213631 < 300; Conductivity: 481.9558771 < 800; Trihalomethanes: 78.29502214 < 80; Turbidity: 3.266213475 < 5,2024-Oct,Recyclable
6471,Hardness: 205.1896961 < 300; Conductivity: 366.0592598 < 800; Trihalomethanes: 76.17406546 < 80; Turbidity: 4.114200673 < 5,2024-Oct,Recyclable
7315,ph: 5.776858389 < 6.5; Hardness: 143.1768165 < 300; Conductivity: 496.8618688 < 800; Trihalomethanes: 60.3960559 < 80; Turbidity: 4.122203192 < 5,2024-Oct,Recyclable
7172,Hardness: 169.41936 < 300; Conductivity: 478.8855027 < 800; Trihalomethanes: 63.7377755 < 80; Turbidity: 3.319082479 < 5,2024-Oct,Recyclable
3609,Hardness: 180.6694744 < 300; Conductivity: 435.1046384 < 800; Turbidity: 3.497662441 < 5,2024-Oct,Recyclable
3239,Hardness: 169.9252485 < 300; Conductivity: 388.8971588 < 800; Trihalomethanes: 71.59386576 < 80; Turbidity: 3.434538463 < 5,2024-Oct,Recyclable
317,Hardness: 77.4595861 < 300; Conductivity: 410.8561139 < 800; Trihalomethanes: 53.12125964 < 80; Turbidity: 3.309580397 < 5,2024-Oct,Recyclable
9907,ph: 6.20453508 < 6.5; Hardness: 185.1822881 < 300; Conductivity: 367.2461496 < 800; Trihalomethanes: 76.49172325 < 80; Turbidity: 3.875685233 < 5,2024-Oct,Recyclable
